path,relative_path,day,recording_date,source_label,scene,size_bytes,sha256,read_ok,read_error,raw_samples,same_length,finite,dt_median,active_samples,eligible_segments,eligible_samples,vx_min,vx_median,vx_max,abs_c0_max,c0_rms,steer_rms,duplicate_count,duplicate_of,label_conflict,split,exclude_reason
/Users/kai/project/train/data/202677/abnormal/LCC小幅度画龙/xcp_2026-07-07_18-18-08.MF4,202677/abnormal/LCC小幅度画龙/xcp_2026-07-07_18-18-08.MF4,202677,2026-07-07,abnormal,LCC小幅度画龙,10441632,390146d99f8019e0ace47e04f28e73156a45ba5f7a0d9bdfa35466b36873cc1c,True,,1678,True,True,0.04998357000000908,1312,3,1252,16.18967056274414,19.16085910797119,27.2264404296875,0.3004944324493408,0.12345779539846978,0.012954136308807936,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC弯道偏移/xcp_2026-07-07_17-55-47.MF4,202677/abnormal/LCC弯道偏移/xcp_2026-07-07_17-55-47.MF4,202677,2026-07-07,abnormal,LCC弯道偏移,8692816,e55dc19399d7cc629f2c9429ecb89427641b73e781ab1b84b853abaa72ade7e1,True,,1356,True,True,0.04997870599999743,521,1,501,7.726436614990234,9.126201629638672,11.448400497436523,0.5601434111595154,0.2762970094382503,0.44206570375252474,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC弯道偏移2/xcp_2026-07-07_17-58-56.MF4,202677/abnormal/LCC弯道偏移2/xcp_2026-07-07_17-58-56.MF4,202677,2026-07-07,abnormal,LCC弯道偏移2,7324344,576054398f909979bede376eb6d4708342cc0affecfca62deb557d99b0a26474,True,,1104,True,True,0.050026066000000036,198,1,178,13.062017440795898,15.000275611877441,18.923614501953125,0.34952908754348755,0.2266987080618291,0.11765960868396319,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC弯道内激活外切/xcp_2026-07-07_18-27-24.MF4,202677/abnormal/LCC弯道内激活外切/xcp_2026-07-07_18-27-24.MF4,202677,2026-07-07,abnormal,LCC弯道内激活外切,2339144,27ee123b5a250fb12f3e82c7402a409db5e6b4d15556f1cb6ca1acb0562115cd,True,,186,True,True,0.05006144499999987,154,1,134,12.458104133605957,12.856953620910645,13.28461742401123,0.4386501908302307,0.14847718462142187,0.2078972797978065,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC弯道压线/xcp_2026-07-07_18-13-31.MF4,202677/abnormal/LCC弯道压线/xcp_2026-07-07_18-13-31.MF4,202677,2026-07-07,abnormal,LCC弯道压线,11457136,a4e88836c07457f6c758a540d1dfff0dd30f274b1a24a46f5d6ba3ae26025ce4,True,,1865,True,True,0.05002614900000335,1194,1,498,8.656010627746582,13.98982048034668,16.0400390625,0.8308238387107849,0.10442652599305449,0.045684525076726115,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC弯道漂移3/xcp_2026-07-07_18-26-12.MF4,202677/abnormal/LCC弯道漂移3/xcp_2026-07-07_18-26-12.MF4,202677,2026-07-07,abnormal,LCC弯道漂移3,8242096,d8aebee82c6b10037437e6a8fc79cb41ac77021b6c71c51f4edac76a474099a8,True,,1273,True,True,0.05001283649999877,699,1,515,27.983644485473633,28.322084426879883,29.68326187133789,0.16330528259277344,0.09004826556579959,0.008800216090866956,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC拨杆变道HMI提示/xcp_2026-07-07_18-59-27.MF4,202677/abnormal/LCC拨杆变道HMI提示/xcp_2026-07-07_18-59-27.MF4,202677,2026-07-07,abnormal,LCC拨杆变道HMI提示,9295608,f3df4cc927e14d59c98fc3dc27f7658028360607c43a2de898ba23fea46aeff3,True,,1467,True,True,0.04999433450000268,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/abnormal/LCC直线道路120码小幅度画龙/xcp_2026-07-07_18-19-37.MF4,202677/abnormal/LCC直线道路120码小幅度画龙/xcp_2026-07-07_18-19-37.MF4,202677,2026-07-07,abnormal,LCC直线道路120码小幅度画龙,7465536,60144e258f8ad2d3d0273d74f1bc6bf7c4d1eaecb34c69ce69d4cd423c8822b1,True,,1130,True,True,0.049999737000000266,651,1,501,21.189035415649414,30.824125289916992,32.45586013793945,0.17996245622634888,0.09628638785058521,0.004932840163418555,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LCC直线道路偏右/xcp_2026-07-07_18-17-02.MF4,202677/abnormal/LCC直线道路偏右/xcp_2026-07-07_18-17-02.MF4,202677,2026-07-07,abnormal,LCC直线道路偏右,5993864,968f3896907bbc5c4e7463558d53fb65ff93a1aee9fc6a4b86d5d8c77309930b,True,,859,True,True,0.05000276300000045,859,1,839,18.59219741821289,22.03752326965332,27.511917114257812,0.4176218509674072,0.18917931063336396,0.01777045680905193,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LDW打灯变道不抑制/xcp_2026-07-07_18-52-16.MF4,202677/abnormal/LDW打灯变道不抑制/xcp_2026-07-07_18-52-16.MF4,202677,2026-07-07,abnormal,LDW打灯变道不抑制,11652632,2d0c2c6369be4ba7f97c67fe098dbd626992175a531e0fe4391af96b60200d75,True,,1901,True,True,0.04997803100000109,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/abnormal/LDW漏报FN/xcp_2026-07-07_17-59-56.MF4,202677/abnormal/LDW漏报FN/xcp_2026-07-07_17-59-56.MF4,202677,2026-07-07,abnormal,LDW漏报FN,11766672,962ce208b33bd98f9ddcec69dce2fc1a1d10f1c47de718a852f7b4d5aad3ea33,True,,1922,True,True,0.049968484999993734,830,2,790,17.92152214050293,21.67439079284668,24.547687530517578,0.5205274820327759,0.21705974192548494,0.02273282888908407,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/LDW误触发FP/xcp_2026-07-07_18-50-16.MF4,202677/abnormal/LDW误触发FP/xcp_2026-07-07_18-50-16.MF4,202677,2026-07-07,abnormal,LDW误触发FP,6189360,b87d9bc77f05b70f81971de0efd3d0940f73da2f94a7411377736a8b3f017f29,True,,895,True,True,0.05003250450000074,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/abnormal/Lcc/xcp_2026-07-07_18-03-59.MF4,202677/abnormal/Lcc/xcp_2026-07-07_18-03-59.MF4,202677,2026-07-07,abnormal,Lcc,9110976,5bbd23a59a362a0b421cae13a56aef2a39a093bffeea35724b25fcfdfb72c148,True,,1433,True,True,0.050022144999999796,1433,1,1413,20.4896240234375,24.970481872558594,26.544837951660156,0.349290132522583,0.18118162665894869,0.00927222276541355,1,,False,stress_dev,
/Users/kai/project/train/data/202677/abnormal/TJA/xcp_2026-07-07_18-10-42.MF4,202677/abnormal/TJA/xcp_2026-07-07_18-10-42.MF4,202677,2026-07-07,abnormal,TJA,9496528,547efcf40f1c6a6100cdec9b4a910ed8eecd731bb878bc7add5d06a980c9ea94,True,,1504,True,True,0.04996054999999444,1504,1,1484,2.86639666557312,4.386938810348511,5.22018575668335,0.11010175943374634,0.0389125883338258,0.02039245037644511,1,,False,stress_dev,
/Users/kai/project/train/data/202677/正常/ACC前车切入good call/xcp_2026-07-07_18-53-59.MF4,202677/正常/ACC前车切入good call/xcp_2026-07-07_18-53-59.MF4,202677,2026-07-07,normal,ACC前车切入good call,11495152,20d4ca870d9f264ea072bae4ae3c35659b087c8d736bb62c6066b50024cc2dc8,True,,1872,True,True,0.049982109999999746,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/ACC前车切入还行/xcp_2026-07-07_18-57-57.MF4,202677/正常/ACC前车切入还行/xcp_2026-07-07_18-57-57.MF4,202677,2026-07-07,normal,ACC前车切入还行,10419912,d897fd5acb58d72c64c65d28812d99235d566350cff466b3f122d4fccbdcd7e4,True,,1674,True,True,0.049970976,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/LCC55码good call/xcp_2026-07-07_19-00-49.MF4,202677/正常/LCC55码good call/xcp_2026-07-07_19-00-49.MF4,202677,2026-07-07,normal,LCC55码good call,9632304,985b9760c6f3c8e41b54f13e2c2f5da9b260df2d239d7279438bb0cbd650da41,True,,1529,True,True,0.0499750739999989,593,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_17-41-16.MF4,202677/正常/xcp_2026-07-07_17-41-16.MF4,202677,2026-07-07,normal,unspecified,2860472,88a729e0d5d282719df79c3130df86cffe032c8aaa2e58e11f3a7dc622f38d50,True,,282,True,True,0.050053133999999666,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_17-57-00.MF4,202677/正常/xcp_2026-07-07_17-57-00.MF4,202677,2026-07-07,normal,unspecified,8926336,a095bd16db8a5f0595b0a8ef81a4e40d2c34515acae5e4a7a0e0e26cdcd87dfe,True,,1399,True,True,0.05000050850000193,1354,2,1206,11.8326997756958,17.756868362426758,32.495994567871094,0.4834010601043701,0.15243589204891192,0.014712415640389897,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_17-58-16.MF4,202677/正常/xcp_2026-07-07_17-58-16.MF4,202677,2026-07-07,normal,unspecified,5173856,96f4985bf6e0135e01b8bf3ebd77d8cdb27708c0aa12fc5a29f036a2654b1136,True,,708,True,True,0.049907881999999404,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-01-38.MF4,202677/正常/xcp_2026-07-07_18-01-38.MF4,202677,2026-07-07,normal,unspecified,16002464,b0714c1c73affbb52594a4b52d2e7c81a77d40d0eb22332d51ce388cd4612c72,True,,2702,True,True,0.05001976799999852,2213,2,2173,14.408154487609863,23.181535720825195,29.921024322509766,0.42167484760284424,0.17423149181372255,0.016394757471513973,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-05-33.MF4,202677/正常/xcp_2026-07-07_18-05-33.MF4,202677,2026-07-07,normal,unspecified,8095472,425d036a0e7acd65514c96af1d0e728d60edfd56b80a9469dc15317310d11eaf,True,,1246,True,True,0.050006504999998924,181,1,130,17.246593475341797,18.597042083740234,20.970657348632812,0.2625153064727783,0.1614470969320201,0.008599519468242625,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-07-34.MF4,202677/正常/xcp_2026-07-07_18-07-34.MF4,202677,2026-07-07,normal,unspecified,14335304,1aa06b25424c0cc60e663c2fc52940735c9494b4d8850c6db38a36e50ace882b,True,,2395,True,True,0.0500007250000003,1938,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-09-40.MF4,202677/正常/xcp_2026-07-07_18-09-40.MF4,202677,2026-07-07,normal,unspecified,7324344,834020f2ec9017144d564da2bb23d0101a3c2e073fe7082da51fb9511bee78f2,True,,1104,True,True,0.049983222000001604,1104,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-12-20.MF4,202677/正常/xcp_2026-07-07_18-12-20.MF4,202677,2026-07-07,normal,unspecified,8024880,51c7649c435024eb94d746d172033bbdb66130ded8e614f86304a24568d0504f,True,,1233,True,True,0.050000546000002366,869,2,829,3.2824504375457764,4.782952308654785,8.332874298095703,0.38403046131134033,0.12726731499440785,0.03724064205184975,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-15-24.MF4,202677/正常/xcp_2026-07-07_18-15-24.MF4,202677,2026-07-07,normal,unspecified,9197864,b291c888030cc3fe7e6fb0bf8c10a9c12c99d1a065463dd2f2760903897c72e0,True,,1449,True,True,0.05001369849999904,844,2,804,18.251039505004883,21.69126319885254,25.18028450012207,0.31857138872146606,0.14546737761602693,0.016388483323696725,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-16-50.MF4,202677/正常/xcp_2026-07-07_18-16-50.MF4,202677,2026-07-07,normal,unspecified,1964432,0432b47b35928d7e77dbc593191e0444e3ed05a659a8a815b6bccb2e349d9c06,True,,117,True,True,0.04990155500000004,117,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-21-01.MF4,202677/正常/xcp_2026-07-07_18-21-01.MF4,202677,2026-07-07,normal,unspecified,8785144,1f8b498bd238002a00b9cc011902050782892f6b818a0166b0f868beb7dc3b63,True,,1373,True,True,0.05001938349999957,417,2,377,22.35662841796875,22.543909072875977,22.828336715698242,0.22853553295135498,0.07132613433869153,0.009848900855585901,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-22-14.MF4,202677/正常/xcp_2026-07-07_18-22-14.MF4,202677,2026-07-07,normal,unspecified,12266280,d99565a3cb7eeeeaa53e0410c8a49687ce6f963476b852bb374690bacca9e3d0,True,,2014,True,True,0.05002140400000599,1217,4,941,21.909456253051758,24.70671272277832,29.55779266357422,0.26845628023147583,0.12155953933133963,0.008327460131289492,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-39-41.MF4,202677/正常/xcp_2026-07-07_18-39-41.MF4,202677,2026-07-07,normal,unspecified,6471752,0373306829d9987d3e11a63cbcb1c293a2ea7c9e36359115d8a7221afa0df944,True,,947,True,True,0.04998198399999687,249,1,229,7.4380950927734375,8.659441947937012,12.909530639648438,0.2148948311805725,0.11519497684859807,0.01277197282862536,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-43-45.MF4,202677/正常/xcp_2026-07-07_18-43-45.MF4,202677,2026-07-07,normal,unspecified,8138912,b21587b09da949f60f4d4bd4f4017a6d6c69c970b13bc9da6052fb3630639b08,True,,1254,True,True,0.050045493999999024,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-46-35.MF4,202677/正常/xcp_2026-07-07_18-46-35.MF4,202677,2026-07-07,normal,unspecified,11332232,8ce6b555a7feb49aa824fb8c83b84bd4da1a65865617953a7a628bc2483affa2,True,,1842,True,True,0.050005386000000485,1577,2,1469,21.461050033569336,23.03005027770996,28.970081329345703,0.47614115476608276,0.2033071653130499,0.011445704506875182,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-48-12.MF4,202677/正常/xcp_2026-07-07_18-48-12.MF4,202677,2026-07-07,normal,unspecified,14280984,531cdd8209a4c7b69b9dc4e2042f600d7651ef1620e407a0cd20daa92c954b0d,True,,2385,True,True,0.050007181500006936,332,1,194,23.966899871826172,26.20040988922119,27.387615203857422,0.26941347122192383,0.15663065784796593,0.004337154652169966,1,,False,train_normal,
/Users/kai/project/train/data/202677/正常/xcp_2026-07-07_18-55-39.MF4,202677/正常/xcp_2026-07-07_18-55-39.MF4,202677,2026-07-07,normal,unspecified,15882992,4e7f125397cb9aa3b82c702e53a80e2ad85322e7fb04a169a30ea31d0919d5cd,True,,2680,True,True,0.049951644000003625,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202678/abnormal/1901ALC变道超线条/xcp_2026-07-08_19-00-16.MF4,202678/abnormal/1901ALC变道超线条/xcp_2026-07-08_19-00-16.MF4,202678,2026-07-08,abnormal,1901ALC变道超线条,4761136,799b39e55543f9eff898421c154204d6096d1c29a81525d679baa527107e34fd,True,,632,True,True,0.049996333999999365,545,1,373,19.031478881835938,21.61969757080078,24.560707092285156,0.14700430631637573,0.07112295100370579,0.007284158368844389,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/ALC-right-front-fails-to-meet-the-conditions-and-executes-lane-change/xcp_2026-07-08_19-05-28.MF4,202678/abnormal/ALC-right-front-fails-to-meet-the-conditions-and-executes-lane-change/xcp_2026-07-08_19-05-28.MF4,202678,2026-07-08,abnormal,ALC-right-front-fails-to-meet-the-conditions-and-executes-lane-change,7069112,d020e7fa98087acf7082018e3b3df6a15fd1d88ad2001042558d6c82b26ee89f,True,,1057,True,True,0.04998669049999904,915,2,770,23.689010620117188,25.77342414855957,27.296493530273438,0.38324350118637085,0.14573079347409895,0.009678012158877057,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/ALC右前车道有车不满足，前近距离有实线变道/xcp_2026-07-08_19-08-26.MF4,202678/abnormal/ALC右前车道有车不满足，前近距离有实线变道/xcp_2026-07-08_19-08-26.MF4,202678,2026-07-08,abnormal,ALC右前车道有车不满足，前近距离有实线变道,5787512,beb65b1538ec9c3aa64a78bae536872ca2b0d03559ba22e52366ab88dbc4e0c2,True,,821,True,True,0.04998874100000039,627,1,553,21.848114013671875,22.7994384765625,24.5515079498291,0.2767300605773926,0.12643400452778902,0.010484592296559632,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/ALC右弯满足变道条件变道异常回退/xcp_2026-07-08_18-53-51.MF4,202678/abnormal/ALC右弯满足变道条件变道异常回退/xcp_2026-07-08_18-53-51.MF4,202678,2026-07-08,abnormal,ALC右弯满足变道条件变道异常回退,3620736,3a090d0f4904dc2345858d31d4e775946ccb7d1c03485ec688ca35909b94a377,True,,422,True,True,0.05002591800000111,46,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202678/abnormal/LCC55码冲出弯道/xcp_2026-07-08_18-47-00.MF4,202678/abnormal/LCC55码冲出弯道/xcp_2026-07-08_18-47-00.MF4,202678,2026-07-08,abnormal,LCC55码冲出弯道,7720768,1dafb29dbbce58d036b1e90f52210f879f26507b34d7921a7814f110408da836,True,,1177,True,True,0.049958849999997335,1171,1,1151,7.582301616668701,11.7601957321167,14.419417381286621,0.4602578282356262,0.2237076255399116,0.31590102182907787,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC70码直道偏左/xcp_2026-07-08_18-58-44.MF4,202678/abnormal/LCC70码直道偏左/xcp_2026-07-08_18-58-44.MF4,202678,2026-07-08,abnormal,LCC70码直道偏左,10794616,96d5541eb8eee3c7b47e4997da959d6713f6ed7d137e0b1046cfd1067d17ae4e,True,,1743,True,True,0.050003801499999945,1083,2,1043,23.061370849609375,24.625146865844727,26.77048110961914,0.3670557141304016,0.11811963457337679,0.005953999171645319,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC出左弯到直到偏左/xcp_2026-07-08_18-57-39.MF4,202678/abnormal/LCC出左弯到直到偏左/xcp_2026-07-08_18-57-39.MF4,202678,2026-07-08,abnormal,LCC出左弯到直到偏左,7541560,3d2088a7d5cfc9b73637fdbecd0abb0a2a81fe8004920ebf81a5df7b78d89a4d,True,,1144,True,True,0.050004446000002645,1144,1,1124,26.19359588623047,26.73289680480957,26.965932846069336,0.2751058340072632,0.13506177295070027,0.00517297965133128,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC右弯30码过慢/xcp_2026-07-08_18-52-06.MF4,202678/abnormal/LCC右弯30码过慢/xcp_2026-07-08_18-52-06.MF4,202678,2026-07-08,abnormal,LCC右弯30码过慢,12119656,bfffb596f698bc05c5c703a7dbf8df027ce9b51353692f2d3dbf387baa6bc562,True,,1987,True,True,0.049998015999997314,1494,1,1474,7.591111660003662,11.43724536895752,20.125791549682617,0.6256939768791199,0.17437610424859368,0.29783617296470144,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC右弯外切/xcp_2026-07-08_18-48-04.MF4,202678/abnormal/LCC右弯外切/xcp_2026-07-08_18-48-04.MF4,202678,2026-07-08,abnormal,LCC右弯外切,5342208,b565e2082a45ce536aff8d2c17bacdd89edd6932595dd7ba7a05c54cbe5a37de,True,,739,True,True,0.0499788549999991,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202678/abnormal/LCC小坡右弯偏左/xcp_2026-07-08_19-00-53.MF4,202678/abnormal/LCC小坡右弯偏左/xcp_2026-07-08_19-00-53.MF4,202678,2026-07-08,abnormal,LCC小坡右弯偏左,11185616,c2ce761e0edb610145ef1569bb306465a171051668707cc3f877c41802222e2d,True,,1815,True,True,0.04997678650000026,1220,2,1180,23.024900436401367,26.33059597015381,29.12154769897461,0.42346715927124023,0.16652099476203353,0.01308474213178752,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC直线过左/xcp_2026-07-08_19-03-55.MF4,202678/abnormal/LCC直线过左/xcp_2026-07-08_19-03-55.MF4,202678,2026-07-08,abnormal,LCC直线过左,10544808,769ccd0ba595aa241abca687ff803791c991b6e815d5960ce983db5efeca0e26,True,,1697,True,True,0.05004153699999936,1457,3,1397,21.575836181640625,28.239208221435547,32.43923568725586,0.26276224851608276,0.10311236078736609,0.010973348173049591,1,,False,stress_dev,
/Users/kai/project/train/data/202678/abnormal/LCC直道画龙/xcp_2026-07-08_18-54-17.MF4,202678/abnormal/LCC直道画龙/xcp_2026-07-08_18-54-17.MF4,202678,2026-07-08,abnormal,LCC直道画龙,12016480,87d13980084a20f4d754d93ff222b52f2ff5bf2bb64d558e5656cfdc6e1b6d53,True,,1968,True,True,0.049997053999987884,1848,2,1808,19.257596969604492,26.679096221923828,26.97063446044922,0.4394932985305786,0.2177891153318067,0.016381127050754323,1,,False,stress_dev,
/Users/kai/project/train/data/202678/正常/xcp_2026-07-08_18-40-38.MF4,202678/正常/xcp_2026-07-08_18-40-38.MF4,202678,2026-07-08,normal,unspecified,1633168,9813947c508d04252fb74c6d2e564e8c60e5c7c2566d2f8547477cae73cf04ae,True,,56,True,True,0.05011730099999978,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
/Users/kai/project/train/data/202678/正常/xcp_2026-07-08_18-46-02.MF4,202678/正常/xcp_2026-07-08_18-46-02.MF4,202678,2026-07-08,normal,unspecified,1486552,39f0eca6712ca2d47e281ed7ef4581ef35ff57df4045dbe594aaa925c9011040,True,,29,True,True,0.05002457649999997,0,0,0,,,,,,,1,,False,,no_eligible_lcc_segment
